entity,orig_node,final_node,node_reduce,orig_arc,final_arc,arc_reduce,orig_sdArc,final_sdArc,sdArc_reduce
I205P67,3,3,0%,2,2,0%,2,2,0%
I205P68,3,3,0%,2,2,0%,2,2,0%
I205P69,3,3,0%,2,2,0%,2,2,0%
I205P70,3,3,0%,2,2,0%,2,2,0%
I205P71,3,3,0%,2,2,0%,2,2,0%
I205P72,3,3,0%,2,2,0%,2,2,0%
I205P73,3,3,0%,2,2,0%,2,2,0%
I205P74,3,3,0%,2,2,0%,2,2,0%
I205P75,3,3,0%,2,2,0%,2,2,0%
I205P76,3,3,0%,2,2,0%,2,2,0%
I205P77,3,3,0%,2,2,0%,2,2,0%
I205P78,3,3,0%,2,2,0%,2,2,0%
I205P79,3,3,0%,2,2,0%,2,2,0%
I205P80,3,3,0%,2,2,0%,2,2,0%
I205P81,3,3,0%,2,2,0%,2,2,0%
I205P82,3,3,0%,2,2,0%,2,2,0%
I205P83,3,3,0%,2,2,0%,2,2,0%
I205P84,3,3,0%,2,2,0%,2,2,0%
I205P85,3,3,0%,2,2,0%,2,2,0%
I205P86,3,3,0%,2,2,0%,2,2,0%
I205P87,3,3,0%,2,2,0%,2,2,0%
I205P88,3,3,0%,2,2,0%,2,2,0%
I205P89,3,3,0%,2,2,0%,2,2,0%
I205P90,3,3,0%,2,2,0%,2,2,0%
I205P91,3,3,0%,2,2,0%,2,2,0%
I205P92,3,3,0%,2,2,0%,2,2,0%
I205P93,3,3,0%,2,2,0%,2,2,0%
I205P94,3,3,0%,2,2,0%,2,2,0%
I205P95,3,3,0%,2,2,0%,2,2,0%
I206P00,4,4,0%,3,3,0%,3,3,0%
I206P01,4,4,0%,3,3,0%,3,3,0%
I206P02,4,4,0%,3,3,0%,3,3,0%
I206P03,4,4,0%,3,3,0%,3,3,0%
I206P04,4,4,0%,3,3,0%,3,3,0%
I206P05,4,4,0%,3,3,0%,3,3,0%
I206P06,4,4,0%,3,3,0%,3,3,0%
I206P07,4,4,0%,3,3,0%,3,3,0%
I206P08,4,4,0%,3,3,0%,3,3,0%
I206P09,4,4,0%,3,3,0%,3,3,0%
I206P10,4,4,0%,3,3,0%,3,3,0%
I206P11,4,4,0%,3,3,0%,3,3,0%
I206P12,4,4,0%,3,3,0%,3,3,0%
I206P13,4,4,0%,3,3,0%,3,3,0%
I206P14,4,4,0%,3,3,0%,3,3,0%
I206P15,4,4,0%,3,3,0%,3,3,0%
I206P16,4,4,0%,3,3,0%,3,3,0%
I206P17,4,4,0%,3,3,0%,3,3,0%
I206P18,4,4,0%,3,3,0%,3,3,0%
I206P19,4,4,0%,3,3,0%,3,3,0%
I206P20,4,4,0%,3,3,0%,3,3,0%
I206P21,4,4,0%,3,3,0%,3,3,0%
I206P22,4,4,0%,3,3,0%,3,3,0%
I206P23,4,4,0%,3,3,0%,3,3,0%
I206P24,4,4,0%,3,3,0%,3,3,0%
I206P25,4,4,0%,3,3,0%,3,3,0%
I206P26,4,4,0%,3,3,0%,3,3,0%
I206P27,4,4,0%,3,3,0%,3,3,0%
I206P28,4,4,0%,3,3,0%,3,3,0%
I206P29,4,4,0%,3,3,0%,3,3,0%
I206P30,4,4,0%,3,3,0%,3,3,0%
I206P31,4,4,0%,3,3,0%,3,3,0%
I206P32,4,4,0%,3,3,0%,3,3,0%
I206P33,4,4,0%,3,3,0%,3,3,0%
I206P34,4,4,0%,3,3,0%,3,3,0%
I206P35,4,4,0%,3,3,0%,3,3,0%
I206P36,4,4,0%,3,3,0%,3,3,0%
I206P37,4,4,0%,3,3,0%,3,3,0%
I206P38,4,4,0%,3,3,0%,3,3,0%
I206P39,4,4,0%,3,3,0%,3,3,0%
I206P40,4,4,0%,3,3,0%,3,3,0%
I206P41,4,4,0%,3,3,0%,3,3,0%
I206P42,4,4,0%,3,3,0%,3,3,0%
I206P43,4,4,0%,3,3,0%,3,3,0%
I206P44,4,4,0%,3,3,0%,3,3,0%
I206P45,4,4,0%,3,3,0%,3,3,0%
I206P46,4,4,0%,3,3,0%,3,3,0%
I207P00,3,3,0%,2,2,0%,2,2,0%
I207P01,3,3,0%,2,2,0%,2,2,0%
I207P02,3,3,0%,2,2,0%,2,2,0%
I207P03,3,3,0%,2,2,0%,2,2,0%
I207P04,3,3,0%,2,2,0%,2,2,0%
I207P05,3,3,0%,2,2,0%,2,2,0%
I207P06,3,3,0%,2,2,0%,2,2,0%
I207P07,3,3,0%,2,2,0%,2,2,0%
I207P08,3,3,0%,2,2,0%,2,2,0%
I207P09,3,3,0%,2,2,0%,2,2,0%
I207P10,3,3,0%,2,2,0%,2,2,0%
I207P11,3,3,0%,2,2,0%,2,2,0%
I207P12,3,3,0%,2,2,0%,2,2,0%
I207P13,3,3,0%,2,2,0%,2,2,0%
I207P14,3,3,0%,2,2,0%,2,2,0%
I207P15,3,3,0%,2,2,0%,2,2,0%
I207P16,3,3,0%,2,2,0%,2,2,0%
I207P17,3,3,0%,2,2,0%,2,2,0%
I207P18,3,3,0%,2,2,0%,2,2,0%
I207P19,3,3,0%,2,2,0%,2,2,0%
I207P20,3,3,0%,2,2,0%,2,2,0%
I207P21,3,3,0%,2,2,0%,2,2,0%
I207P22,3,3,0%,2,2,0%,2,2,0%
I207P23,3,3,0%,2,2,0%,2,2,0%
I207P24,3,3,0%,2,2,0%,2,2,0%
I207P25,3,3,0%,2,2,0%,2,2,0%
I207P26,3,3,0%,2,2,0%,2,2,0%
I207P27,3,3,0%,2,2,0%,2,2,0%
I207P28,3,3,0%,2,2,0%,2,2,0%
I207P29,3,3,0%,2,2,0%,2,2,0%
I207P30,3,3,0%,2,2,0%,2,2,0%
I207P31,3,3,0%,2,2,0%,2,2,0%
I207P32,3,3,0%,2,2,0%,2,2,0%
I207P33,3,3,0%,2,2,0%,2,2,0%
I207P34,3,3,0%,2,2,0%,2,2,0%
I207P35,3,3,0%,2,2,0%,2,2,0%
I207P36,3,3,0%,2,2,0%,2,2,0%
I207P37,3,3,0%,2,2,0%,2,2,0%
I207P38,3,3,0%,2,2,0%,2,2,0%
I207P39,3,3,0%,2,2,0%,2,2,0%
I207P40,3,3,0%,2,2,0%,2,2,0%
I207P41,3,3,0%,2,2,0%,2,2,0%
I207P42,3,3,0%,2,2,0%,2,2,0%
I207P43,3,3,0%,2,2,0%,2,2,0%
I207P44,3,3,0%,2,2,0%,2,2,0%
I207P45,3,3,0%,2,2,0%,2,2,0%
I207P46,3,3,0%,2,2,0%,2,2,0%
I207P47,3,3,0%,2,2,0%,2,2,0%
I207P48,3,3,0%,2,2,0%,2,2,0%
I208P00,3,3,0%,2,2,0%,2,2,0%
I208P01,3,3,0%,2,2,0%,2,2,0%
I208P02,3,3,0%,2,2,0%,2,2,0%
I208P03,3,3,0%,2,2,0%,2,2,0%
I208P04,3,3,0%,2,2,0%,2,2,0%
I208P05,3,3,0%,2,2,0%,2,2,0%
I208P06,3,3,0%,2,2,0%,2,2,0%
I208P07,3,3,0%,2,2,0%,2,2,0%
I208P08,3,3,0%,2,2,0%,2,2,0%
I208P09,3,3,0%,2,2,0%,2,2,0%
I208P10,3,3,0%,2,2,0%,2,2,0%
I208P11,3,3,0%,2,2,0%,2,2,0%
I208P12,3,3,0%,2,2,0%,2,2,0%
I208P13,3,3,0%,2,2,0%,2,2,0%
I208P14,3,3,0%,2,2,0%,2,2,0%
I208P15,3,3,0%,2,2,0%,2,2,0%
I208P16,3,3,0%,2,2,0%,2,2,0%
I208P17,3,3,0%,2,2,0%,2,2,0%
I208P18,3,3,0%,2,2,0%,2,2,0%
I208P19,3,3,0%,2,2,0%,2,2,0%
I208P20,3,3,0%,2,2,0%,2,2,0%
I208P21,3,3,0%,2,2,0%,2,2,0%
I208P22,3,3,0%,2,2,0%,2,2,0%
I208P23,3,3,0%,2,2,0%,2,2,0%
I208P24,3,3,0%,2,2,0%,2,2,0%
I208P25,3,3,0%,2,2,0%,2,2,0%
I208P26,3,3,0%,2,2,0%,2,2,0%
I208P27,3,3,0%,2,2,0%,2,2,0%
I208P28,3,3,0%,2,2,0%,2,2,0%
I208P29,3,3,0%,2,2,0%,2,2,0%
I208P30,3,3,0%,2,2,0%,2,2,0%
I208P31,3,3,0%,2,2,0%,2,2,0%
I208P32,3,3,0%,2,2,0%,2,2,0%
I208P33,3,3,0%,2,2,0%,2,2,0%
I208P34,3,3,0%,2,2,0%,2,2,0%
I208P35,3,3,0%,2,2,0%,2,2,0%
I208P36,3,3,0%,2,2,0%,2,2,0%
I208P37,3,3,0%,2,2,0%,2,2,0%
I208P38,3,3,0%,2,2,0%,2,2,0%
I208P39,3,3,0%,2,2,0%,2,2,0%
I208P40,3,3,0%,2,2,0%,2,2,0%
I208P41,3,3,0%,2,2,0%,2,2,0%
I208P42,3,3,0%,2,2,0%,2,2,0%
I208P43,3,3,0%,2,2,0%,2,2,0%
I208P44,3,3,0%,2,2,0%,2,2,0%
I208P45,3,3,0%,2,2,0%,2,2,0%
I208P46,3,3,0%,2,2,0%,2,2,0%
I208P47,3,3,0%,2,2,0%,2,2,0%
I208P48,3,3,0%,2,2,0%,2,2,0%
I208P49,3,3,0%,2,2,0%,2,2,0%
I208P50,3,3,0%,2,2,0%,2,2,0%
I208P51,3,3,0%,2,2,0%,2,2,0%
I208P52,3,3,0%,2,2,0%,2,2,0%
I208P53,3,3,0%,2,2,0%,2,2,0%
I208P54,3,3,0%,2,2,0%,2,2,0%
I208P55,3,3,0%,2,2,0%,2,2,0%
I208P56,3,3,0%,2,2,0%,2,2,0%
I208P57,3,3,0%,2,2,0%,2,2,0%
I208P58,3,3,0%,2,2,0%,2,2,0%
I208P59,3,3,0%,2,2,0%,2,2,0%
I208P60,3,3,0%,2,2,0%,2,2,0%
I208P61,3,3,0%,2,2,0%,2,2,0%
I208P62,3,3,0%,2,2,0%,2,2,0%
I208P63,3,3,0%,2,2,0%,2,2,0%
I208P64,3,3,0%,2,2,0%,2,2,0%
I208P65,3,3,0%,2,2,0%,2,2,0%
I208P66,3,3,0%,2,2,0%,2,2,0%
I208P67,3,3,0%,2,2,0%,2,2,0%
I208P68,3,3,0%,2,2,0%,2,2,0%
I208P69,3,3,0%,2,2,0%,2,2,0%
I208P70,3,3,0%,2,2,0%,2,2,0%
I208P71,3,3,0%,2,2,0%,2,2,0%
I208P72,3,3,0%,2,2,0%,2,2,0%
I208P73,3,3,0%,2,2,0%,2,2,0%
I208P74,3,3,0%,2,2,0%,2,2,0%
I208P75,3,3,0%,2,2,0%,2,2,0%
I208P76,3,3,0%,2,2,0%,2,2,0%
I208P77,3,3,0%,2,2,0%,2,2,0%
I208P78,3,3,0%,2,2,0%,2,2,0%
I208P79,3,3,0%,2,2,0%,2,2,0%
I208P80,3,3,0%,2,2,0%,2,2,0%
I208P81,3,3,0%,2,2,0%,2,2,0%
I208P82,3,3,0%,2,2,0%,2,2,0%
I208P83,3,3,0%,2,2,0%,2,2,0%
I208P84,3,3,0%,2,2,0%,2,2,0%
I208P85,3,3,0%,2,2,0%,2,2,0%
I208P86,3,3,0%,2,2,0%,2,2,0%
I208P87,3,3,0%,2,2,0%,2,2,0%
I208P88,3,3,0%,2,2,0%,2,2,0%
I208P89,3,3,0%,2,2,0%,2,2,0%
I208P90,3,3,0%,2,2,0%,2,2,0%
I208P91,3,3,0%,2,2,0%,2,2,0%
I208P92,3,3,0%,2,2,0%,2,2,0%
I208P93,3,3,0%,2,2,0%,2,2,0%
I208P94,3,3,0%,2,2,0%,2,2,0%
I208P95,3,3,0%,2,2,0%,2,2,0%
I209P00,3,3,0%,2,2,0%,2,2,0%
I209P01,3,3,0%,2,2,0%,2,2,0%
I209P02,3,3,0%,2,2,0%,2,2,0%
I209P03,3,3,0%,2,2,0%,2,2,0%
I209P04,3,3,0%,2,2,0%,2,2,0%
I209P05,3,3,0%,2,2,0%,2,2,0%
I209P06,3,3,0%,2,2,0%,2,2,0%
I209P07,3,3,0%,2,2,0%,2,2,0%
I209P08,3,3,0%,2,2,0%,2,2,0%
I209P09,3,3,0%,2,2,0%,2,2,0%
I209P10,3,3,0%,2,2,0%,2,2,0%
I209P11,3,3,0%,2,2,0%,2,2,0%
I209P12,3,3,0%,2,2,0%,2,2,0%
I209P13,3,3,0%,2,2,0%,2,2,0%
I209P14,3,3,0%,2,2,0%,2,2,0%
I209P15,3,3,0%,2,2,0%,2,2,0%
I209P16,3,3,0%,2,2,0%,2,2,0%
I209P17,3,3,0%,2,2,0%,2,2,0%
I209P18,3,3,0%,2,2,0%,2,2,0%
I209P19,3,3,0%,2,2,0%,2,2,0%
I209P20,3,3,0%,2,2,0%,2,2,0%
I209P21,3,3,0%,2,2,0%,2,2,0%
I209P22,3,3,0%,2,2,0%,2,2,0%
I209P23,3,3,0%,2,2,0%,2,2,0%
I209P24,3,3,0%,2,2,0%,2,2,0%
I209P25,3,3,0%,2,2,0%,2,2,0%
I209P26,3,3,0%,2,2,0%,2,2,0%
I209P27,3,3,0%,2,2,0%,2,2,0%
I209P28,3,3,0%,2,2,0%,2,2,0%
I209P29,3,3,0%,2,2,0%,2,2,0%
I209P30,3,3,0%,2,2,0%,2,2,0%
I209P31,3,3,0%,2,2,0%,2,2,0%
I209P32,3,3,0%,2,2,0%,2,2,0%
I209P33,3,3,0%,2,2,0%,2,2,0%
I209P34,3,3,0%,2,2,0%,2,2,0%
I209P35,3,3,0%,2,2,0%,2,2,0%
I209P36,3,3,0%,2,2,0%,2,2,0%
I209P37,3,3,0%,2,2,0%,2,2,0%
I209P38,3,3,0%,2,2,0%,2,2,0%
I209P39,3,3,0%,2,2,0%,2,2,0%
I209P40,3,3,0%,2,2,0%,2,2,0%
I209P41,3,3,0%,2,2,0%,2,2,0%
I209P42,3,3,0%,2,2,0%,2,2,0%
I209P43,3,3,0%,2,2,0%,2,2,0%
I209P44,3,3,0%,2,2,0%,2,2,0%
I209P45,3,3,0%,2,2,0%,2,2,0%
I209P46,3,3,0%,2,2,0%,2,2,0%
I209P47,3,3,0%,2,2,0%,2,2,0%
I209P48,3,3,0%,2,2,0%,2,2,0%
I209P49,3,3,0%,2,2,0%,2,2,0%
I209P50,3,3,0%,2,2,0%,2,2,0%
I209P51,3,3,0%,2,2,0%,2,2,0%
I209P52,3,3,0%,2,2,0%,2,2,0%
I209P53,3,3,0%,2,2,0%,2,2,0%
I209P54,3,3,0%,2,2,0%,2,2,0%
I209P55,3,3,0%,2,2,0%,2,2,0%
I209P56,3,3,0%,2,2,0%,2,2,0%
I209P57,3,3,0%,2,2,0%,2,2,0%
I209P58,3,3,0%,2,2,0%,2,2,0%
I209P59,3,3,0%,2,2,0%,2,2,0%
I209P60,3,3,0%,2,2,0%,2,2,0%
I209P61,3,3,0%,2,2,0%,2,2,0%
I209P62,3,3,0%,2,2,0%,2,2,0%
I209P63,3,3,0%,2,2,0%,2,2,0%
I209P64,3,3,0%,2,2,0%,2,2,0%
I209P65,3,3,0%,2,2,0%,2,2,0%
I209P66,3,3,0%,2,2,0%,2,2,0%
I209P67,3,3,0%,2,2,0%,2,2,0%
I209P68,3,3,0%,2,2,0%,2,2,0%
I209P69,3,3,0%,2,2,0%,2,2,0%
I209P70,3,3,0%,2,2,0%,2,2,0%
I209P71,3,3,0%,2,2,0%,2,2,0%
I209P72,3,3,0%,2,2,0%,2,2,0%
I209P73,3,3,0%,2,2,0%,2,2,0%
I209P74,3,3,0%,2,2,0%,2,2,0%
I209P75,3,3,0%,2,2,0%,2,2,0%
I209P76,3,3,0%,2,2,0%,2,2,0%
I209P77,3,3,0%,2,2,0%,2,2,0%
I209P78,3,3,0%,2,2,0%,2,2,0%
I209P79,3,3,0%,2,2,0%,2,2,0%
I209P80,3,3,0%,2,2,0%,2,2,0%
I209P81,3,3,0%,2,2,0%,2,2,0%
I209P82,3,3,0%,2,2,0%,2,2,0%
I209P83,3,3,0%,2,2,0%,2,2,0%
I209P84,3,3,0%,2,2,0%,2,2,0%
I209P85,3,3,0%,2,2,0%,2,2,0%
I209P86,3,3,0%,2,2,0%,2,2,0%
I209P87,3,3,0%,2,2,0%,2,2,0%
I209P88,3,3,0%,2,2,0%,2,2,0%
I209P89,3,3,0%,2,2,0%,2,2,0%
I209P90,3,3,0%,2,2,0%,2,2,0%
I209P91,3,3,0%,2,2,0%,2,2,0%
I209P92,3,3,0%,2,2,0%,2,2,0%
I209P93,3,3,0%,2,2,0%,2,2,0%
I209P94,3,3,0%,2,2,0%,2,2,0%
I209P95,3,3,0%,2,2,0%,2,2,0%
I210P00,18,18,0%,30,30,0%,3,3,0%
I210P01,18,18,0%,30,30,0%,3,3,0%
I210P02,18,18,0%,30,30,0%,3,3,0%
I210P03,18,18,0%,30,30,0%,3,3,0%
I210P04,18,18,0%,30,30,0%,3,3,0%
I210P05,18,18,0%,30,30,0%,3,3,0%
I210P06,18,18,0%,30,30,0%,3,3,0%
I210P07,18,18,0%,30,30,0%,3,3,0%
I210P08,18,18,0%,30,30,0%,3,3,0%
I210P09,18,18,0%,30,30,0%,3,3,0%
I210P10,18,18,0%,30,30,0%,3,3,0%
I210P11,18,18,0%,30,30,0%,3,3,0%
I210P12,18,18,0%,30,30,0%,3,3,0%
I210P13,18,18,0%,30,30,0%,3,3,0%
I210P14,18,18,0%,30,30,0%,3,3,0%
I210P15,18,18,0%,30,30,0%,3,3,0%
I210P16,18,18,0%,30,30,0%,3,3,0%
I210P17,18,18,0%,30,30,0%,3,3,0%
I210P18,18,18,0%,30,30,0%,3,3,0%
I210P19,18,18,0%,30,30,0%,3,3,0%
I210P20,18,18,0%,30,30,0%,3,3,0%
I210P21,18,18,0%,30,30,0%,3,3,0%
I210P22,18,18,0%,30,30,0%,3,3,0%
I210P23,18,18,0%,30,30,0%,3,3,0%
I210P24,18,18,0%,30,30,0%,3,3,0%
I210P25,18,18,0%,30,30,0%,3,3,0%
I210P26,18,18,0%,30,30,0%,3,3,0%
I210P27,18,18,0%,30,30,0%,3,3,0%
I210P28,18,18,0%,30,30,0%,3,3,0%
I210P29,18,18,0%,30,30,0%,3,3,0%
I210P30,18,18,0%,30,30,0%,3,3,0%
I210P31,18,18,0%,30,30,0%,3,3,0%
I210P32,18,18,0%,30,30,0%,3,3,0%
I210P33,18,18,0%,30,30,0%,3,3,0%
I210P34,18,18,0%,30,30,0%,3,3,0%
I211P00,3,3,0%,2,2,0%,2,2,0%
I211P01,3,3,0%,2,2,0%,2,2,0%
I211P02,3,3,0%,2,2,0%,2,2,0%
I211P03,3,3,0%,2,2,0%,2,2,0%
I211P04,3,3,0%,2,2,0%,2,2,0%
I211P05,3,3,0%,2,2,0%,2,2,0%
I211P06,3,3,0%,2,2,0%,2,2,0%
I211P07,3,3,0%,2,2,0%,2,2,0%
I211P08,3,3,0%,2,2,0%,2,2,0%
I211P09,3,3,0%,2,2,0%,2,2,0%
I211P10,3,3,0%,2,2,0%,2,2,0%
I211P11,3,3,0%,2,2,0%,2,2,0%
I211P12,3,3,0%,2,2,0%,2,2,0%
I211P13,3,3,0%,2,2,0%,2,2,0%
I211P14,3,3,0%,2,2,0%,2,2,0%
I211P15,3,3,0%,2,2,0%,2,2,0%
I211P16,3,3,0%,2,2,0%,2,2,0%
I211P17,3,3,0%,2,2,0%,2,2,0%
I211P18,3,3,0%,2,2,0%,2,2,0%
I211P19,3,3,0%,2,2,0%,2,2,0%
I211P20,3,3,0%,2,2,0%,2,2,0%
I211P21,3,3,0%,2,2,0%,2,2,0%
I211P22,3,3,0%,2,2,0%,2,2,0%
I211P23,3,3,0%,2,2,0%,2,2,0%
I211P24,3,3,0%,2,2,0%,2,2,0%
I211P25,3,3,0%,2,2,0%,2,2,0%
I211P26,3,3,0%,2,2,0%,2,2,0%
I211P27,3,3,0%,2,2,0%,2,2,0%
I211P28,3,3,0%,2,2,0%,2,2,0%
I211P29,3,3,0%,2,2,0%,2,2,0%
I211P30,3,3,0%,2,2,0%,2,2,0%
I211P31,3,3,0%,2,2,0%,2,2,0%
I211P32,3,3,0%,2,2,0%,2,2,0%
I211P33,3,3,0%,2,2,0%,2,2,0%
I211P34,3,3,0%,2,2,0%,2,2,0%
I211P35,3,3,0%,2,2,0%,2,2,0%
I211P36,3,3,0%,2,2,0%,2,2,0%
I211P37,3,3,0%,2,2,0%,2,2,0%
I211P38,3,3,0%,2,2,0%,2,2,0%
I211P39,3,3,0%,2,2,0%,2,2,0%
I211P40,3,3,0%,2,2,0%,2,2,0%
I211P41,3,3,0%,2,2,0%,2,2,0%
I211P42,3,3,0%,2,2,0%,2,2,0%
I211P43,3,3,0%,2,2,0%,2,2,0%
I211P44,3,3,0%,2,2,0%,2,2,0%
I211P45,3,3,0%,2,2,0%,2,2,0%
I211P46,3,3,0%,2,2,0%,2,2,0%
I211P47,3,3,0%,2,2,0%,2,2,0%
I211P48,3,3,0%,2,2,0%,2,2,0%
I211P49,3,3,0%,2,2,0%,2,2,0%
I211P50,3,3,0%,2,2,0%,2,2,0%
I211P51,3,3,0%,2,2,0%,2,2,0%
I211P52,3,3,0%,2,2,0%,2,2,0%
I211P53,3,3,0%,2,2,0%,2,2,0%
I211P54,3,3,0%,2,2,0%,2,2,0%
I211P55,3,3,0%,2,2,0%,2,2,0%
I211P56,3,3,0%,2,2,0%,2,2,0%
I211P57,3,3,0%,2,2,0%,2,2,0%
I211P58,3,3,0%,2,2,0%,2,2,0%
I211P59,3,3,0%,2,2,0%,2,2,0%
I211P60,3,3,0%,2,2,0%,2,2,0%
I212P00,3,3,0%,2,2,0%,2,2,0%
I212P01,3,3,0%,2,2,0%,2,2,0%
I212P02,3,3,0%,2,2,0%,2,2,0%
I212P03,3,3,0%,2,2,0%,2,2,0%
I212P04,3,3,0%,2,2,0%,2,2,0%
I212P05,3,3,0%,2,2,0%,2,2,0%
I212P06,3,3,0%,2,2,0%,2,2,0%
I212P07,3,3,0%,2,2,0%,2,2,0%
I212P08,3,3,0%,2,2,0%,2,2,0%
I212P09,3,3,0%,2,2,0%,2,2,0%
I212P10,3,3,0%,2,2,0%,2,2,0%
I212P11,3,3,0%,2,2,0%,2,2,0%
I212P12,3,3,0%,2,2,0%,2,2,0%
I212P13,3,3,0%,2,2,0%,2,2,0%
I212P14,3,3,0%,2,2,0%,2,2,0%
I212P15,3,3,0%,2,2,0%,2,2,0%
I212P16,3,3,0%,2,2,0%,2,2,0%
I212P17,3,3,0%,2,2,0%,2,2,0%
I212P18,3,3,0%,2,2,0%,2,2,0%
I212P19,3,3,0%,2,2,0%,2,2,0%
I212P20,3,3,0%,2,2,0%,2,2,0%
I212P21,3,3,0%,2,2,0%,2,2,0%
I212P22,3,3,0%,2,2,0%,2,2,0%
I212P23,3,3,0%,2,2,0%,2,2,0%
I212P24,3,3,0%,2,2,0%,2,2,0%
I212P25,3,3,0%,2,2,0%,2,2,0%
I212P26,3,3,0%,2,2,0%,2,2,0%
I212P27,3,3,0%,2,2,0%,2,2,0%
I212P28,3,3,0%,2,2,0%,2,2,0%
I212P29,3,3,0%,2,2,0%,2,2,0%
I212P30,3,3,0%,2,2,0%,2,2,0%
I212P31,3,3,0%,2,2,0%,2,2,0%
I212P32,3,3,0%,2,2,0%,2,2,0%
I212P33,3,3,0%,2,2,0%,2,2,0%
I212P34,3,3,0%,2,2,0%,2,2,0%
I212P35,3,3,0%,2,2,0%,2,2,0%
I212P36,3,3,0%,2,2,0%,2,2,0%
I212P37,3,3,0%,2,2,0%,2,2,0%
I212P38,3,3,0%,2,2,0%,2,2,0%
I212P39,3,3,0%,2,2,0%,2,2,0%
I212P40,3,3,0%,2,2,0%,2,2,0%
I212P41,3,3,0%,2,2,0%,2,2,0%
I212P42,3,3,0%,2,2,0%,2,2,0%
I212P43,3,3,0%,2,2,0%,2,2,0%
I212P44,3,3,0%,2,2,0%,2,2,0%
I212P45,3,3,0%,2,2,0%,2,2,0%
I212P46,3,3,0%,2,2,0%,2,2,0%
I212P47,3,3,0%,2,2,0%,2,2,0%
I212P48,3,3,0%,2,2,0%,2,2,0%
I212P49,3,3,0%,2,2,0%,2,2,0%
I212P50,3,3,0%,2,2,0%,2,2,0%
I212P51,3,3,0%,2,2,0%,2,2,0%
I212P52,3,3,0%,2,2,0%,2,2,0%
I212P53,3,3,0%,2,2,0%,2,2,0%
I212P54,3,3,0%,2,2,0%,2,2,0%
I212P55,3,3,0%,2,2,0%,2,2,0%
I212P56,3,3,0%,2,2,0%,2,2,0%
I212P57,3,3,0%,2,2,0%,2,2,0%
I212P58,3,3,0%,2,2,0%,2,2,0%
I212P59,3,3,0%,2,2,0%,2,2,0%
I212P60,3,3,0%,2,2,0%,2,2,0%
I212P61,3,3,0%,2,2,0%,2,2,0%
I212P62,3,3,0%,2,2,0%,2,2,0%
I212P63,3,3,0%,2,2,0%,2,2,0%
I212P64,3,3,0%,2,2,0%,2,2,0%
I212P65,3,3,0%,2,2,0%,2,2,0%
I212P66,3,3,0%,2,2,0%,2,2,0%
I212P67,3,3,0%,2,2,0%,2,2,0%
I212P68,3,3,0%,2,2,0%,2,2,0%
I212P69,3,3,0%,2,2,0%,2,2,0%
I212P70,3,3,0%,2,2,0%,2,2,0%
I212P71,3,3,0%,2,2,0%,2,2,0%
I212P72,3,3,0%,2,2,0%,2,2,0%
I212P73,3,3,0%,2,2,0%,2,2,0%
I212P74,3,3,0%,2,2,0%,2,2,0%
I212P75,3,3,0%,2,2,0%,2,2,0%
I212P76,3,3,0%,2,2,0%,2,2,0%
I212P77,3,3,0%,2,2,0%,2,2,0%
I212P78,3,3,0%,2,2,0%,2,2,0%
I212P79,3,3,0%,2,2,0%,2,2,0%
I212P80,3,3,0%,2,2,0%,2,2,0%
I212P81,3,3,0%,2,2,0%,2,2,0%
I212P82,3,3,0%,2,2,0%,2,2,0%
I212P83,3,3,0%,2,2,0%,2,2,0%
I212P84,3,3,0%,2,2,0%,2,2,0%
I212P85,3,3,0%,2,2,0%,2,2,0%
I212P86,3,3,0%,2,2,0%,2,2,0%
I212P87,3,3,0%,2,2,0%,2,2,0%
I212P88,3,3,0%,2,2,0%,2,2,0%
I212P89,3,3,0%,2,2,0%,2,2,0%
I212P90,3,3,0%,2,2,0%,2,2,0%
I212P91,3,3,0%,2,2,0%,2,2,0%
I212P92,3,3,0%,2,2,0%,2,2,0%
I212P93,3,3,0%,2,2,0%,2,2,0%
I212P94,3,3,0%,2,2,0%,2,2,0%
I212P95,3,3,0%,2,2,0%,2,2,0%
I213P00,3,3,0%,2,2,0%,2,2,0%
I213P01,3,3,0%,2,2,0%,2,2,0%
I213P02,3,3,0%,2,2,0%,2,2,0%
I213P03,3,3,0%,2,2,0%,2,2,0%
I213P04,3,3,0%,2,2,0%,2,2,0%
I213P05,3,3,0%,2,2,0%,2,2,0%
I213P06,3,3,0%,2,2,0%,2,2,0%
I213P07,3,3,0%,2,2,0%,2,2,0%
I213P08,3,3,0%,2,2,0%,2,2,0%
I213P09,3,3,0%,2,2,0%,2,2,0%
I213P10,3,3,0%,2,2,0%,2,2,0%
I213P11,3,3,0%,2,2,0%,2,2,0%
I213P12,3,3,0%,2,2,0%,2,2,0%
I213P13,3,3,0%,2,2,0%,2,2,0%
I213P14,3,3,0%,2,2,0%,2,2,0%
I213P15,3,3,0%,2,2,0%,2,2,0%
I213P16,3,3,0%,2,2,0%,2,2,0%
I213P17,3,3,0%,2,2,0%,2,2,0%
I213P18,3,3,0%,2,2,0%,2,2,0%
I213P19,3,3,0%,2,2,0%,2,2,0%
I213P20,3,3,0%,2,2,0%,2,2,0%
I213P21,3,3,0%,2,2,0%,2,2,0%
I213P22,3,3,0%,2,2,0%,2,2,0%
I213P23,3,3,0%,2,2,0%,2,2,0%
I213P24,3,3,0%,2,2,0%,2,2,0%
I213P25,3,3,0%,2,2,0%,2,2,0%
I213P26,3,3,0%,2,2,0%,2,2,0%
